size,road_address,name,category,latitude,longitude,phone,business_hours,review_count,description,latest_reviews,menu,keyword
63.02,"서울특별시 마포구 양화로6길 57-12, 1층 (서교동)",라운지목화 합정관,중식,192669.383194723,449648.516083399,0507-1469-7338,화: 17:00 - 02:00; 수: 17:00 - 02:00; 목: 17:00 - 02:00; 금: 17:00 - 02:00; 토: 17:00 - 02:00; 일: 17:00 - 02:00; 월: 정기휴무 (매주 월요일),291.0,"홍콩누와르 요리주점 라운지목화

'우리는 그 시절 홍콩이 그리웠다.'

홍콩영화의 부흥기, 그 시절 홍콩의 어느 뒷 골목에
숨어있는 빨간 불빛 속 아지트 같은 공간!

마치 누와르 영화 속 주인공처럼 몽환적인 분위기와
감각적인 요리들로 가득찬 특별한 공간으로 초대합니다.

저희 라운지목화 합정관에 방문하시면
고된 하루의 피로를 모두 날려 버리실 수 있도록 편안한
분위기와 맛있는 요리들로 보답하겠습니다.

자주 찾아주시고 저희의 찐 단골이 되어 주세요.

편하게 오고 가며 소중한 사람들과 가볍게
한 잔 할 수 있는 우리동네 아지트가 되겠습니다.

라운지목화 합정관은 합정역과 상수역 인근에 위치하고
있습니다. 또한 홍대 솔내길 근처 많이 방문해
주세요.

합정역 술집, 합정 분위기 술집,
상수역 술집, 상수 핫플 술집 라운지목화!

좋은 사람들과 가볍게 한 잔하며 따뜻한
이야기를 나눌 수 있는 장소를 찾으신다면
라운지목화 합정관을 기억해 주세요.","['음식이 맛있고 알바생이 매우 친절하고 귀여워요', '뭐야 먹다보니 이거남음 이게 합정역 술집 인가', '가게 분위기도 좋고 음식도 너무 맛있어요', '분위기도 좋고 안주 너무 맛있어요', '데이트 하기 좋네요', '유린기도 완전 바삭하고 소스도 새콤달콤 너무 맛있고 마라탕도 재료 완전 푸짐하게 들어가 있어서 좋았습니다 차이니즈 하이볼은 강력 추천 너무 맛있어요', '분위기 합격 맛 합격 합정역 술집 찾으시는 분들 추천드립니다', '마싯서용 루프탑같고 좋아요', '음식이 맛있고 직원분들 친절해요 다음에도 올 생각 있음 추천합니다 음식도 빨리 나와요', '남자친구랑 데이트하려고 어디갈지 고민하다가 인테리어가 너무 멋있어서 들어왔는데진짜 둘 다 너무 만족핑이 되어버렸어요 인테리어 진짜 중식이랑 너무 잘 어울리고 음악 센스도 최고십니다그리고 무엇보다 중요한 음식이 또한 먹고 나서 행복핑이 되어버렸어요 마라탕이랑 오이무침 완전 추천합니다 합정역 술집 찾고 있다면 무조건 라운지목화', '이벤트 아니였어도 썼을 리뷰 이벤트도 한다고 하면 못 쓸 이유가 없어요 우삼겹 마라랑 옥수수전 시켰는데 알갱이 튼실한거 보이세요 진짜 아는 맛이 더 무섭다구 감탄 그 자체 마라전골도 맛있어요 적당한 마라 넘모 좋았어요 직원 언니도 넘모 귀염뽀짝쓰 다만 마유가 따로 없어 쪼매 아숩지만 그래도 맛있으면 다 괜찮아요 다음에 또 봬요', '합정 술집 중에 안주가 맛있고 인테리어가 이뻐요 테라스 자리에서 시원하게 맥주마시기 딱입니다 합정술집', '음식이 맛있어요', '합정역술집 합정술집 데이트추천', '마라크림탕 뿐만 아니라 진짜 유린기 미쳤어요', '오랜만에 왔는데 여전히 맛있는 안주들과 친절한 사장님이 있는 합정역 술집이에요 여기만큼 맛있는 안주가 없어서 꼭 찾게 되는 곳입니당 술도 다양하고요 평일에 오니 조용해서 대화하기에도 좋고 편안한 분위기에서 술을 마실 수 있어서 좋았어요 다음에 또 올게요', '망고맥주도 넘 맛있고 유린기도 넘 맛있었네여 매장이 크지 않아서 아늑하고 시끄러운 분위기가 아니라서 넘 좋았습니다 여기서 술 먹고 옆에 있는 스티커 사진 찍으면 정말 딱일 것 같아요 이 루트 알고 손해보지 마시길 바랍니다 알바생 사랑해 사장님 건강하세요', '회사 언니가 다른지점 먼저 방문해보고 맛있다해서 와봤는데 진짜 찐 중국 현지 마라탕 맛이고 사이드도 너무 맛있어요 분위기도 조용해서 대화하기도 너무좋고 안주도 다 맛있습니다', '합정술집 처음 왔는데 마라탕 국물이 끝내줘요 하오쯔맛있다는 뜻', '첫팀으로 방문했는데 인간적으로 음식 나오는데 너어무 오래걸리네요 사장님 혼자 음식하시는거 같아서 기다리려고 했는데 마지막 주문 결국 못기다리고 가려는데 음식 이제 나왔다고 취소 안해주셔서 결국 비닐에 포장 받아왔어요 차라리 다른 테이블에 서비스 주시는 게 어떠셨을지', '가성비 좋은 합정역 술집 데이트 하기 좋아요', '이색 분위기 합정역 술집 몽환적인 분위기에 술 한잔 하기 좋았고 특색있는 안주가 맛있었습니다', '합정역술집 음식 맛있고 술 곁들이기 진짜 좋습니다', '합정역 술집 라운지목화 합정관 너무 맛있어요 직원분도 너무 친절하세요 감사합니다', '친한 언니가 추천해 줘서 왔어요 분위기도 좋고 안주 진짜짱이에요 다음에 또 방문 할려고 합니다', '합정역술집 내부 인테리어 보고 들어왔는데 안주도 맛있고 밖에 보면서 술 먹을 수 있어서 좋아요', '요리가 전체 다 맛있어요 안주로 딱입니당 분위기도 좋고 맛있어요 합정역 술집으로 추천합니다', '합정역술집 분위기 너무 좋고 안주가 맛있어요 직원분도 넘 친절하셔서 좋은 시간 보내고 갑니당', '홍콩식 식당이라 기대하고 왔는데 맛있게 먹었습니다 메뉴도 특이한 게 많고 술도 다양해서 맛있게 먹었네요', '합정 술집 라운지 목화 맛있어요', '맛있어요', '합정에 이렇게 홍콩 요리주점 맛집이 있었다니 분위기도 술한잔하기 너무 좋은 분위기고 메뉴들도 너무 맛있었어요 특히 유린기 진짜 최고 또 먹으러 방문할게용', '홍콩 느와르 분위기 제대로 나는 곳이고 테라스석에 앉으면 시원하고 분위좋게 한잔할 수 있어서 좋아요 아늑하게 자리들이 구성되어있어서 데이트하기도 좋아요', '너무 추운 날씨에 쫒기듯 들어왔는데 추위 다 잊음 마라 별로 안좋아하는 남자친구도 맛있다고 완뽕 했네요 어쩌다 들어온 집인데 맛집리스트 저장함 로제베이스에 마라 좋아하시는 분들은 꼭 방문하세요', '합정에서 지나가다가 차 가려고 들렸는데 너무 좋아서 리뷰 남겨요 안에 분위기도 좋고 음식이 너무 맛있어요 안주로 가볍게 먹으려고 했는데 음식이 맛있어서 배불렀는데도 개나 시켰네요 차로도 좋을 것 같아서 나중에 음식먹으러 또 올게요 연말에 합정 맛집 하나 찾아가요', '맛있어서 다 먹었네요 잘먹었습니다', '합정역 술집중에 차를 찾으신다면 바로 이 집을 추천드립니다 매뉴판만보고 중국집 헤비한줄 알고 멈칫하셨나요 걱정마세요 요리 하나하나 술 안주로 최적의 맛이고 양입니다 테이블도 넓고 무엇보다 이 년대생이면 싫어할수가 없는 찰떡 음악이예요 꼭 와보세요', '합정역 술집 찾다가 조용하고 분위기 좋은 이곳으로 왔어요 음식도 맛있고 고량주 종류도 다양해서 좋아요', '합정술집 라운지 목화 합정관 안주가 너무 맛있고 중국술이 많아서 좋아요 직원분도 너무친절하시네요', '합정역술집 맛있어요', '안주가 정말 다 맛있고 고추잡채 깐풍기 완전 맛있어요 직원분이랑 사장님도 정말 너무너무 친철하세요', '늘 오던 곳인데 홍콩분위기 느끼고싶으시면 오시는게 좋아여 합정역술집', '합정역술집 홍대맛집 너무맛있어요 중국본토의맛', '중식 좋아해서 왔는데 깐풍기 너무 달지도 않고 맛있어요 차로 가볍게 먹거나 차로 와도 강추', '직원분들도 너무 친절하고 메뉴도 맛있어요 매장도 청결하고 또 먹으러 올게요', '안주가 맛있고 분위기가 좋아요 합정역술집', '여기 술맛이 아주 좋아요 음식도 다 맛있어서 올 때마다 즐겁게 먹고 갑니다 친구들도 다들 맛집이라며 좋아해요 더더 자주 오고싶은 최애 술집이에요', '음식이 맛있고 직원 분들이 친절하세요 합정역술집', '아보카도 크림새우 맛있어요 여자 직원분이 너무 친절하시네요 탐나는 인재입니다 직원분 때문에 또 올 것 같아요 합정역술집 합정역맛집', '합정점은 첫 방문인데 분위기도 좋고 친절하시고 좋습니다 짬뽕탕 정말 맛있어요 합정역 술집으로 추천해요', '노래도 좋구 분위기도 좋구 음식도 정말 맛있습니다 합정역 술집 추천이에요', '합정술집 라운지목화 직원분 너무 친절하시고 맛있어요 재방문의사 있습니당', '합정역 술집으로 너무 좋아요 너무 맛있고 또 오고 싶어요', '대화하기 편하고 차로 오기 좋아요 합정역술집', '지나가다가 봤는데 창가자리 분위기가 넘 좋아서 왔는데 유린기 맛있어요', '안주 다 맛있어서 소주 야무지게 먹었습니다 진짜로 주회 방문 예정입니다 넘 맛있게 잘 먹었어요', '깐풍기 사천가지튀김 크림새우 등 바삭하고 감칠맛있는 다양한 튀김요리와 우삼겹마라탕 해물짬뽕탕 등 얼큰한 국물요리까지 특색있는 중식메뉴를 즐길 수 있어서 좋았어요 문을 열고 들어가면 왼쪽에는 사방이 폴딩도어로 되어있어 탁 트인 테이블이 개 있고 오른쪽에는 원형테이블 단체석 바 테이블이 있어서 같은 공간인데도 분위기가 달라서 신기했어요', '깐풍기에 맥주 먹고 싶어서 서치해서 찾아서 왔는데 으아 너무 맛있습니다 아주 조아요 친구들이렁 대화하기도 좋고 아주 맛있어요 합정역술집', '급 마라탕이 땡겨서 온 곳인데 너무 맛있게 먹었어요 칠리새우도 같이 먹었는데 양념이 적절해서 다른 메뉴도 기대가 되네용 합정역 술집으로 왕추천드립니다', '합정역 술집 찾아서 들어왔는데 너무 맛있어요 분위기도 좋아요 술도 다양하고 추천이요', '합정역에서 마라탕 먹고 싶어서 찾아서 왔어요 합정역 술집으로 완전 추천해요 다음에도 마라탕과 유린기 먹으러 방문할 의향 있습니다', '홍콩분위기가납니다', '음식도 맛있고 공간도 아늑 굳', '합정역 술집 친구랑 와서 맛있게 먹었어요 타 지점에서도 잘 먹었는데 합정점도 맛있네요 후회없는 선택', '아보카도 새우는 꼭 드세요 기름기가 없고 너무 맛있습니당 고추잡채는 양이 넉넉해서 남겼어요 맵기도 딱입니당 음악도 안시끄러워서 데이트하기 좋아요 합정역술집 을 찾는다면 추천드려요', '와 분위기 힙하고 멋진 곳이라서 연말 모임으로 아주 좋을 거 같아용 아보카도 크림새우 홍콩식 오이무침 중화 옥수수전을 주문했는데 특색있게 맛있어요 정말 잘 먹었어요 사천가지튀김도 유명하다니 추천해요 사천 가지튀김 단골이 꽤 있다고 하네요', '가성비 좋은 합정역 술집 추천', '마라크림면이랑 아보카도크림새우 주문해서 먹었는데 둘 다 진짜 너무너무 맛있었어요 마라크림면은 너무 맵지 않아서 맵찔이도 맛있게 먹을 수 있고 아보카도크림새우는 아보카도 맛이 강하지 않아서 아보카도를 좋아하지 않는 저도 불호 전혀 없이 먹을 수 있었어요 다음에 방문하면 또 같은 메뉴 시켜서 먹고 싶을 정도', '잘먹고 거요오 또오겠습니다아 크으', '너무 맛있읍니다 추천해요 합정역술집']","[['아보카도크림새우', 19900], ['깐풍기', 18500], ['사천가지튀김', 19000], ['칠리새우', 19000], ['깐풍새우', 19500], ['새콤바삭유린기', 19000], ['멘보샤', 16000], ['마라크림면', 18500], ['고추잡채', 18500], ['진마파두부&꽃빵', 18500], ['산동식마늘똥볶음', 18000], ['해물짬뽕탕', 18500], ['우삼겹마라탕', 18500], ['찹쌀누룽지달걀탕', 18500], ['홍콩식 오이무침', 9500], ['중화 옥수수전', 12000], ['닭껍질교자', 11000], ['매콤푸주튀김', 11000], ['우유튀김', 11000], ['새우짜조', 11000]]","['단체 이용 가능', '예약', '무선 인터넷', '음식이 맛있어요', '인테리어가 멋져요', '친절해요', '대화하기 좋아요', '카운터석', '입식', '바테이블', '주차 불가']"
610.52,"서울특별시 마포구 양화로 81, H 스퀘어 102호,103호,104호,105호 (서교동)",탭샵바 합정점,한식,192565.856894657,449977.778211886,0507-1467-0765,화: 11:00 - 24:00; 수: 11:00 - 24:00; 목: 11:00 - 24:00; 금: 11:00 - 24:00; 토: 11:00 - 24:00; 일: 11:00 - 24:00; 월: 11:00 - 24:00,131.0,"'wine is second americano'

안녕하세요,

와인을 더 쉽고 즐겁게 즐길 수 있는 문화와 공간을 만드는 브랜드입니다.

도시인에게 맛있는 와인과 좋은 하루를 전하기 위해 상식을 뒤집는 새로운 시티 와인샵을 만듭니다.

매장에서 구매한 1,000 종의 와인은 추가 비용 없이 편안하게 즐길 수 있으며, 테이스팅 탭을 통해 80가지의 와인을 글라스 단위로도 경험 할 수 있습니다.
와인과 두루 어울리는 페어링 음식 30종 도 함께 제공하고 있으니 많은 방문 부탁 드립니다.

아래 링크를 통해
테이스팅 탭의 와인 리스트를 확인 할 수 있습니다 :D

- - - - -
자세한 매장 이용 안내

* TAP(탭) 이용방법
1) 카운터에서 QR을 스캔하고 선불권을 구매해주세요.
2) 와인잔을 입구에 대고 선불권 QR 스캔해주세요.
3) 와인 용량을 터치하면 와인이 나옵니다.

* SHOP(샵) 이용방법
1) 마음에 다는 와인을 카운터로 가져와주세요.
2) 결제 후, 와인에 따라 칠링백에 담아 드려요.
3) 선물 패키지를 원하시면 카운터에서 요청해주세요.","['', '와인도 분위기도 너무 좋아요', '친절하고 노래도 좋고 너무 좋아요', '회사 근처에 어마어마한게 생겨서 궁금했던차에 방문 점심부터 굴파스타 먹을수 있어서 좋았어요 약간 스몰럭셔리 삼배체굴은 사계절내내 독성없이 먹을수있게한 개량종이라네요 양많음 굿', '다양한 와인을 경험해보고 맞는 와인을 선택할 수 있어 편리하고 좋네요 멕켈란 발베니 등 엔트리 위스키도 있어요 음식도 맛있고 분위기도 좋아요', '다양한 와인들을 편하게 선택해서 마실 수 있어 손쉽고 재밌게 즐길 수 있어 좋아요', '최고입니다', '탭샵바 회심의 다섯번째 매장 합정 재재재방문 한 분위기에 부담없이 방문할 수 있어 더욱 좋아요 탁 트인 한 공간에서 늦은 오후 와인과 함께 하기 아주 좋습니다', '여러가지 와인을 주문해 마셔 볼 수 있어서 좋아요 안주도 다양하고 치즈나 스낵도 있어서 부담없이 한두잔 하기 좋을것 같아요', '탭해서 마시는 재미가 있습니다 분위기도 음식 종류도 많아서 추천이에요', '다양한 와인과 가벼운 식사를 함께 할수있어 기분 좋은 시간이었습니다', '어머나 강남점 보다 서너배 쾌적 눈도 오고', '인테리어도 너무 멋있고 원하는대로 와인을 다양하게 먹을 수 있어서 좋아요 안주도 맛있구 다양하고 직원분들도 너무 친절하세요', '발베니랑 맥켈란 테이스팅 할수 있어서 좋네요 그리고 직원분이 너무 너무 친절 하십니다', '친구 추천으로 와봤는데 분위기도 좋고 음식도 맛있고 술도 다양해요 결제하는 방식도 이색적이라서 데이트 장소로도 좋을 것 같아요', '불금 동료들과 즐기고 왔어요 와인이 정말 다양하고 노래도 좋아요', '음식도 맛있고 분위기가 너무 좋아요', '분위기도 좋고 와인도 다양해서 친목하기 좋은거 같아요 안주 메뉴도 맛있는데 치즈도 팔아서 굿굿입니다', '지나가다 너무 멋진 와인샵을 보고 예약없이 바로 입장했어요 평일 낮이라 넓은 매장에서 와인과 맛난 안주 즐겼답니다 담에는 친구들과 모림 가져야 겠어요 와인과 분위기 좋아요', '안주도 정성스럽고 분위기가 미쳤어요 와인도 다양해서 다양하게 시도해볼수있어서 좋아요', '너무 좋아여', '늦은시간이어 한두잔만 잠깐하려고 예정없이 방문했는데 이용방법도 잘 알려주시고 와인추천도 넘 친철하게 잘해주셨어요 음식도 맛있어요 다음번엔 넉넉하게 시간두고 다시 방문하고 싶네요', '안주가 맛있고 직원들도 친절해서 이용하기 좋았습니다 재방문의사 입니다', '동대문점을 처음 방문 했는데 합정이 더 좋은 것 같습니다 대형 스크린으로 나오는 화면이 정말 시원시원하네요 앞으로 자주 올듯요', '다양한 와인에 맛있는 안주 즐거운 금요일에 너무 어울리는 곳이에요 또 오고 싶어요', '다 맘에 드는데 모든게 셀프라 약간 아쉽네요 그래도 맘에 들어서 또 방문할듯요', '생일에 방문했는데 분위기 좋고 음식도 맛있고 가성비도 좋습니다 재방문 의사 있어요', '종류가 다양하고 분위기 좋아오', '와인샵 너무 신기하고 분위기가 좋아요 직원들도 친절해서 자주 갈 것 같습니다 음식도 분위기도 최고인 와인샵 감사합니다', '맘에 들구 자주 올거 같아요 안주도 술 종류도 맘에 들어요', '집앞의 가장 좋은 와인바에요', '직원분들도 재밌으시고 술도 음식도 완전 입맛에 찰떡입니다', '분위기 좋고 와인 종류도 너무 많아서 좋았습니다', '탭샵바 합정에도 생겼더라구요 좌석은 다른 지점보다 더 많은 것 같고 메뉴는 비슷해요', '분위기 너무 좋고 술 옵션도 다양해서 좋아요 또 올래요', '와인종류많고 분위기 좋고 넘 좋아요 저만 알고싶은데 안주도 맛나요', '와인 종류가 다양합니다 안주도 맛있고 가성비 좋아요 분위기도 좋아서 담소 나누기도 좋습니다 직원분들도 친절하세요', '가격도 괜찮고 음식도 맛있네요 탭 주류 종류도 적당해서 좋았던거같아요', '인테리어는 힙하고 안주랑 술은 맛있고 직원분들은 친절하셨어요 돈을 많이벌어서 여기있는 술을 다 마시고 싶다는 생각뿐 그리고 그릴드알배추가 정말 맛있습니다 데이트로도 친구랑도 너무 좋아요 또올게요', '카드에 돈을 충전해서 원하는 와인을 마시는 시스템이라서 재밌어요', '탭샵바 원래도 좋아하는데합정점 되게 넓고 예쁘네요 탭샵바는 사실 떡볶이 맛집이거든요 무조건 시키시고', '멋진 인테리어 깔끔한 매장 다양한 와인종류까지 추천합니다', '한국에서 편하게 와인 먹은게 처음인 만큼 매력적입니다 각국에 가성비 와인을 즐겨 마실수 있는 기회', '평소 좋아하는 탭샵바가 합정에 생겼다고 해서 방문했어요 좌석도 많고 인테리어도 깔끔하고 친구들 만나기도 좋고 연인들끼리 와도 좋을 거 같아요 조금씩 여러 종류의 와인을 맛볼 수 있어서 좋습니다', '와인종류도 다양하고 분위기가 좋아요', '넓고 쾌적하고 단체모임하기 좋아요 여러 종류의 와인을 테이스팅 해보고 구매할수 있어 그점이 특히나 마음에 드네요', '좋았어요', '도산대로점 을지로점만 가다가 합정점 생겼대서 와봤는데 너무 넓고 분위기도 좋아요 음악도 좋고 테이블간 간격도 을지로점보다 넓어서 훨씬쾌적하게 있다갑니다 탭샵바는 어느지점 가도 실패가 없는것 것같아서 자주 다니게 되네용', '합정에 있는 와인바 여튼 가성비 좋고 여러 종류의 와인을 접하고 내게 맞는 와인과 여러 주류를 접해 볼 수 있는 곳분위가 좋고 음악도 좋고 합리적인 가격으로 다양한 음식을 맛볼 수 있는 좋은 와인바가격대비 음식 맛도 훌륭하다두번째 방문인데 무조건 다시 올거야', '와인 종류가 엄청 다양하고 편한분위기에서 편하게 와인 먹기 좋아요', '라면 맛있어요 분위기 굳굳입니다', '신선한컨셉이에요 원하는와인을 맛보고 여러가지를 먹어볼수있다는 장점이 굉장히 메리트있습니다 나중에 친구들이랑도 꼭 같이오고파요', '너무 좋아요 분위기가 일요일 오전에 와서 낮술', '조금만 늦어도 자리 없을뻔 합정에 새로 오픈해서 와봤는데 공간이 넓어서 너무 쾌적하고 친절하시고 음식도 넘 맛있습니다 위스키도 있어서 넘 좋아요 다 맛있지만 떡볶이 시키시면 순대튀김도 추천', '분위기도 좋고 술도 다양하고 대화하기 좋아요', '너무너무 좋아요 분위기도 좋고 음식도 좋아요 와인 추천도 좋아요', '분위기 너무 좋고 와인 맛있어요 무엇보다 안주가 최고에요 오이스터 파스타 라면도 있고 리조또 등 메뉴가 다양해서 좋아요 안주 너무 맛있어요', '동대문점 가보고 넘 좋아서 기억에 남았던 곳인데 합정에도 생겨서 좋습니다 음식 빨리나오고 맛도 괜찮고 와인도 여러종류 테이스팅 가능해서 만족합니다', '분위기 좋고 가심비 가성비를 모두 만족시키네요 자주올게요', '와인알못이지만 다양하게 골라마셔볼슈있어서 좋았어요 음식도 다 너무 맛있어요 얇은 감튀너무좋아요 취저', '너무 맛있게 잘 놀다가요오 다음에 또 올게요', '다양하고 가성비 좋게 이용가능 해서 너무 좋아요 직원분들도 너무 친절하시고 추천해요', '술 종류도 다양하고 골라서 먹는 것도 재밌어요 메뉴도 다 맛있어서 추천할만합니다', '오랜만에 친구들 만나서 밥먹고 와인바 가는 길에 발견했어요 들어와 보니 좋아서 자리잡고 와인 골라 마시는데 저렴하고 분위기도 좋고 편하네요 여기 발견하고 한 달에 한 번 오기로 했어요 굳굳', '탭샵바 분위기 느낌 맛 다 최고에요', '합정 탭샵바 두번째 방문입니다 더 좋아졌네요 음식도 맛있고 좋은 와인도 다양하게 맛볼 수 있어서 좋아요', '친구와 왔는데 분위기도 너무 좋고 인테리어도 멋져요 와인 종류 다양하고 안주도 너무 맛있습니다']","[['루꼴라 치즈 떡볶이', 9900]]","['와인 페어링', '전문 소믈리에', '포장', '단체 이용 가능', '배달', '예약', '무선 인터넷', '남/녀 화장실 구분', '장애인 휠체어 이용가능', '출입구 휠체어 이용가능', '술이 다양해요', '음식이 맛있어요', '인테리어가 멋져요', '음악이 좋아요', '룸', '단체석', '카운터석', '테라스', '좌식', '1인석', '연인석', '무료 주차 가능']"
48.37,"서울특별시 마포구 와우산로29마길 7-8, 지1층 우측호 (서교동)",연남골목냉면,한식,193472.105654798,450345.430511468,,,38.0,,"['냉면 배달 맛집 입니다', '여기 넘 좋아요 테이블 개지만 맛있게 먹고 왔어요', '좋아요', '아주 알차게 잘 먹었습니다', '자알 먹었습니다요', '너무마시써요', '지나가다 냉면이 땡겨서 들어왔는데 맛있네요', '맛있어요 양도 괜찮고', '정말 오랜만에 찾은 냉면 맛집 아삭아삭한 열무가 가득해요 너무너무 맛있어요 냉면 맛없게 하는 곳 정말 많은데 정성스럽고 제대로 된 음식다운 음식 먹어서 기분 너무 좋아요 튀김 만두도 속이 꽉차서 육즙이 제대로에요 꼭 같이 드시길 자주 갈게요 사장님 맛있는 음식 해주셔서 감사해요', '맛있어요', '명태회냉면 맛있습니다', '요즘 더위를 먹었는지 냉소바나 냉면이 너무 먹고싶었어요 너무 배고픈 상태로 갔더니 더더 맛있는 거 있죠 시원하게 잘 먹었습니다', '푸짐하고 맛있네요 물냉면도 단계 살짝매콤해서 좋구요 명태회냉면도 맛있어요', '맛있게 잘 먹었어요', '냉면 진짜진짜 맛있어요 매운거 잩 못 먹는 편인데도 멈출 수가 엄슴 스트레스 받는 날 진짜 확 풀립니다', '오우 냉면 면도 얇고 국물도 진하고 좋습니다 치즈돈까스도 베리굿', '냉면 괜츈하네요 가격도 합리적이고 서비스로 주신 군만두도 맛있고 친절하시고 엄청 시원했어요', '물냉 추천', '굿', '만원 이내에 밥집을 찾고 있었는데 속는셈 치고 가자 했던 연남골목냉면 웬걸 맛집발견 돈까스 튀김 얇고 바삭 하고 소스도 직접 만드시는데다 샐러드도 가지로 나와서 취향저격 흑임자드레싱도 직접 만드신다고 함 그래서 고소담백해서 파는 드레싱과 맛이 다름 만두도 같이 주문하고 싶었으나 둘이서 먹기에 양이 많을까봐 못했는데 마침 만두개가 같이 나와서 좋았다 근데 여기 모야 만두 왜케 맛있음 본인 만두 맛에 매우 까다로운데 진짜 여기는 찐이었다 다음에 가면 만두먹으려고요 냉면은 열무김치 사알짝 들어가서 감칠 맛 미쳤다 오늘의 메뉴선택 성공', '출출해서 급하게 찾아서 왔는데 평점보다 더 맛있게 먹은 것 같아요 명태회도 비린맛 하나 안나고 육수도 맛있고 양념도 너무 맛있어요 다음에 홍대에 냉면하면 여기로 또 오고싶어요', '부모님과 남편과 넘 맛있게 먹었어요 특히 이쁘고 귀여운 꼬마주인이 계셨어요 서비스로 주신 것도 잘 먹고 좋은 추억 만들고 갑니다 번창하세요']","[['명태회냉면', 10000], ['물냉면', 8000], ['비빔냉면', 8000], ['돈가스', 9000], ['반반이(등심+치즈)', 10000], ['비빔밥', 8000], ['튀김만두', 5000], ['찐만두', 5000], ['갈비만두', 5000], ['메밀전병', 7000]]","['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '혼밥하기 좋아요']"
